Link,Title,Location,Salary,Summary
https://kr.indeed.com/viewjob?jk=ff208e93ad8b4e20,"금융보안솔루션연구개발-java,빅데이터,AI,딥러닝 (주4.5일시행)",YH데이타베이스 대구 수성구,,"지원자격 경력 경력 (3년이상) 학력 대학졸업(2,3년) 성별 무관 기타 담당업무 금융보안솔루션연구개발- java,빅데이터,AI,딥러닝 (주4.5일시행) 커리어 양식 지원 아직 커리어에 이력서를 등록하지 않으셨다면!!상세..."
https://kr.indeed.com/viewjob?jk=95ac4ab8946165ed,[월간 카카오 3월] AdTech/비즈플랫폼 주니어 경력 개발자,카카오 4.2 대한민국,,"원자격] 개발 경력 만 5년 미만 Java, Scala, Python 중... 만드실 분들을 찾고 있습니다. [지원자격] 개발 경력 만 5년 미만 Java 기반 웹서비스 개발 경험 Linux 플랫폼에서 웹 서비스 개발/운영..."
https://kr.indeed.com/viewjob?jk=29a4dab8b45e31d3,디지털마케팅 (주)이인벤션 기업/브랜드 PHP웹개발자 부문,이인벤션 서울 구로구,,"숙자 [웹프로그래밍] - jsp, java, ASP / PHP 개발 능숙자... 게임>웹프로그래머>PHP |인터넷·IT·통신·모바일·게임>웹프로그래머> JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머>XML|인터넷·IT·통신..."
https://kr.indeed.com/viewjob?jk=2036901cc4405a8e,소프트웨어개발 경력자 (JAVA / C언어 / 모바일),아이리치 경기도 오산,,아이리치 소프트웨어개발 경력자 모집 ( JAVA / C언어 / 모바일) 모집부문... 취소될 수 있습니다. 인터넷·IT·통신·모바일·게임>응용프로그래머> JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머>C·C++|인터넷·IT·통신...
https://kr.indeed.com/viewjob?jk=2d195f89faf1d1f7,"JAVA 웹개발 및 모바일 APP (iOS, Android) 개발 경력자",파이언넷 서울 구로구,,"경력 : 경력 2년 ~ 12년 - 직급/직책 : 대리, 사원, 과장급 우대사항 - 전기/전자공학 - 컴퓨터/시스템공학 - 수학/통계학 - 정보처리기사 - 해당직무 근무경험 인터넷·IT·통신·모바일·게임>웹프로그래머> JAVA"
https://kr.indeed.com/viewjob?jk=54ca9fd8bf2dc21c,"개발자 웹 개발[JAVA, JSP, egovframe] 경력직",서남아이에스 서울 금천구,"연봉 30,000,000원","모집직종 JAVA 프로그래밍 언어 전문가 모집인원 5명 학력 전문대학 전공... 개발 및 유지관리 - 데이터 품질, 데이터 표준화 업무 수행 가능자 - Java/Oracle 개발 중급 이상 - 전자정부 표준프레임워크 기반의 개발..."
https://kr.indeed.com/viewjob?jk=37d1f6dbb37f8a38,대용량 분산 스토리지 개발자,카카오 4.2 성남 판교역,,프로그래밍에 익숙하신 분 멀티쓰레드 기반의 프로그래밍에 익숙하신 분 개발 경력 2년 이상 #우대 자격 Java 멀티쓰레드 기반 네트워크 프로그래밍 경험이 있으신 분 (netty도 ok) Python 등의 스크립트 언어를...
https://kr.indeed.com/viewjob?jk=72fc7c8dcfb71bb1,JAVA 웹 프로그램 개발자,비전브이아이텍 서울,"연봉 21,550,000원 - 25,000,000원","[웹프로그래밍] - jsp, java, ASP / PHP 개발 능숙자... 운영 가능자 - 웹, DB서버 구축 및 유지 가능자 (주)비전브이아이텍 JAVA 프로그램 개발자 모집 모집부문 및 자격요건 모집부문 담당업무 자격요건..."
https://kr.indeed.com/viewjob?jk=9dd633cc1609a4c0,(주)스핀어웹 연구개발,스핀어웹 서울 영등포구,"연봉 24,000,000원 - 26,000,000원","[응용 프로그래밍] - C, C++, JAVA, 임베디드 개발 유경험자 - .NET 프레임워크에 대한 기반 지식 보유자 - 네트워크 프로그래밍에 대한 경험자 - DB 설계 및 DBMS(MS-SQL, MySQL, ORACLE)에..."
https://kr.indeed.com/viewjob?jk=90477ffb9d3bef06,[정규직]JAVA 프로그래머 신입,인아이티 대전 서구,"연봉 22,000,000원 - 24,000,000원","지원자격 경력 신입·경력 학력 - 성별 무관 기타 담당업무 JAVA 프로그램 개발 업무 가능한 분을 모집합니다. 상세모집요강 접수기간/방법 지원방법 전형절차 및 제출서류 제출서류 이력서에 응시분야, 연락처, 희망연봉 기재"
https://kr.indeed.com/viewjob?jk=4aa7144f03895fd0,"(주)자바모바일_소사장,점장,판매사,CS",자바모바일 인천 계양구,,"담당업무 매장관리,판매 모집인원 3명 근무형태 추후협의 급여사항 협의 후 결정 자격요건 성별 무관 나이 무관 학력 무관 경력 1년 상세모집내용 * 전화 문의 시 ""모비잡 채용정보 보고 전화드렸습니다."" 라고 말씀해주세요..."
https://kr.indeed.com/viewjob?jk=66e3bd1ec4cdadd9,"신나게 함께할 Java 경력 개발자 (SI 2명, SM 1명)",신나는플랫폼 서울 구로구,"연봉 30,000,000원 - 65,000,000원","[직무내용] Java 프로그래머(개발, SQL, JSP, jQuery... 통신·모바일·게임>응용프로그래머>C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머> JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머>C#"
https://kr.indeed.com/viewjob?jk=f0c61e659e288a89,LINE TV 개발 경력사원,네이버 대한민국,,"서비스 개발 [필요역량] - Java 기반 백엔드 프로그래밍 기본 지식을... 패턴, 대용량 데이터 설계 및 활용에 대한 기본 지식을 가지신 분 - Java 중급 이상, 글로벌 서비스 운영 및 개발 경험자 - 웹 프로토콜 및..."
https://kr.indeed.com/viewjob?jk=522743efaaaadd71,[해외취업] 【語学力&コミュニケーション力重視】システムエンジニア募集,株式会社ペンタイン 대한민국,,2012年12月～2013年10月(継続的にバージョンアップ開発有) 言語: Java/JSP/Springフレームワーク/SQL 環境:Windows/Linux... 続的にバージョンアップ開発有) 言語: Java/JSP/Springフレームワーク...
https://kr.indeed.com/viewjob?jk=c287ebf78c7e54e7,RPA (로봇 프로세스 자동화) 개발 인공지능(AI) 연구개발 전문기업...,인공지능(AI) 연구개발 전문기업 경기도,,경력요건 : - Open Source 기반 개발 1년 이상 - JAVA 및 JavaScript 개발 가능자 6) 우대사항 - RPA 유경험자 우대 - JAVA 및 JavaScript 활용 프로젝트 경력자 우대 3.기타사항...
https://kr.indeed.com/viewjob?jk=e5cee26a48a7c115,심플로지스와 미래 함께하실 유능한 인재(개발자 및 고객관리) 찾고 있습니...,심플로지스 인천 연수구,,"HTML, CSS, Javascript, jquery, LESS 사용가능자 - PHP, RUBY, Python, Java, .net, mysql, oracle, sql server 2. 운영부서 : 고객CS 인터넷·IT·통신..."
https://kr.indeed.com/viewjob?jk=c6398dbbd3c4f4d9,"Partner Engineer, Google Assistant",Google 4.3 서울,,"one or multiple programming languages... C++, Java, JavaScript, Typescript or Python. Preferred qualifications..."
https://kr.indeed.com/viewjob?jk=b7154df9a72f40b3,"[현장코칭 숙련인원 양성사업] 중앙부처 대표홈페이지 개발자(java, J...",애니스마트 전주 완산구,,"[웹프로그래밍] -전산,컴퓨터,정보처리 전공자 우대 인터넷·IT·통신·모바일·게임>웹프로그래밍> JAVA|인터넷·IT·통신·모바일·게임>웹프로그래밍>JSP"
https://kr.indeed.com/viewjob?jk=82f5d2aebb1bbf3a,AI/IoT 연구 개발자 채용,(주)트리플렛 서울 마포구,"연봉 25,000,000원 - 50,000,000원","박사 취득 후 연구경력이 학사 10년, 석사 7년, 박사 3년 이상인 자 [관련기술] - C/C++ - Java/JSP and javascript - Python - MySQL or MariaDB - Maven..."
https://kr.indeed.com/viewjob?jk=be6c1f03fa566f8e,추천 시스템 연구/개발,카카오 4.2 성남 판교역,,"Filtering, Matrix Factorization 프로그래밍 언어 Python, C/C++, Go, Java, Scala, Matlab, R 관련 서비스 미디어다음, 브런치, 카카오TV, 1Boon, 카카오페이..."
https://kr.indeed.com/viewjob?jk=1a004c722da6cad0,[개발]상품 데이터 백엔드 개발자(정규직),위메프 2.3 대한민국,,"비교/속성을 위한 백오피스 개발 - 상품 매칭/상품 속성 처리/배치 등 데이터 처리 개발 [자격사항] - Java/Spring 서버 개발 경력 3년 이상 - Spring framework, Spring Data JPA 대용..."
https://kr.indeed.com/viewjob?jk=56fc17439f8a1fa5,(주)인아텍 하반기 신입 및 경력직 직원,인아텍 인천 남동구,,모바일·게임>응용 프로그래밍>Delphi·PowerBuilder|인터넷·IT·통신·모바일·게임>응용 프로그래밍> JAVA|인터넷·IT·통신·모바일·게임>응용 프로그래밍>Visual Basic|인터넷·IT·통신·모바일·게임>응용...
https://kr.indeed.com/viewjob?jk=d0ed8660cd98f4c0,빅데이터 플랫폼 개발자,카카오 4.2 성남 판교역,,을 통한 데이터 클러스터링 및 abnormal 데이터 분석 지원자격 개발 경력 2년 이상 Pyrhon/ Java/Scala 등의 언어로 개발하실 수 있는 분 오픈소스와 빅데이터 플랫폼에 관심이 많으신 분 대용량 데이터...
https://kr.indeed.com/viewjob?jk=8373499ac8be287e,자바 JAVA/웹 경력 개발자,유비벨록스모바일 서울 구로구,,"지원자격 경력 경력 (4년이상) 학력 대학졸업(2,3년) 성별 무관 기타 담당업무 자바 JAVA/웹 경력 개발자 모집 커리어 양식 지원 아직 커리어에 이력서를 등록하지 않으셨다면!!상세 이력서 등록하기 ㈜유비벨록스모바일에..."
https://kr.indeed.com/viewjob?jk=8621b91895d3834e,(관악고용센터 대행사업장입니다.)_[정규직]JAVA/JSP 경력 개발자...,상상스토리 서울 구로구,"연봉 26,000,000원 - 28,000,000원",신입·경력 학력 - 성별 무관 기타 담당업무 - 전자정부 프레임 사용 - 공공기관 사이트 개발 및 운영 - JAVA/ JSP - 경력 3년 필수 * 관악고용센터 채용대행 사업장입니다. 실제 구직지원의사 있는 분들만 접수 부탁...
https://kr.indeed.com/viewjob?jk=342b94ca21496cce,윈도우 응용소프트웨어 개발외 각 부문,씨케이다 서울 금천구,,"전공 : 컴퓨터 공학 관련학과 필수요건 - ASP,JSP,PHP, Java,MySQL,Javascript 개발가능자 - 소프트웨어공학 실무 우대... 통신·모바일·게임>웹프로그래머> JAVA|마케팅·광고·홍보·조사>마케팅>해외마케팅"
https://kr.indeed.com/viewjob?jk=fe51300ab6b8de90,[기업부설연구소] 웹개발자,신성이앤에스 대전 유성구,"연봉 30,000,000원 - 40,000,000원",기업부설연구소 연구개발팀 [자격요건] - 경력 : 5년이상 - java/jsp/ java script/springframework 스킬 보유 [우대사항... 통신·모바일·게임>응용프로그래머> JAVA|인터넷·IT·통신·모바일·게임...
https://kr.indeed.com/viewjob?jk=213a490750f01dad,[비즈정보플랫폼] 글로벌 광고 서비스 웹/백엔드 개발자,네이버 대한민국,,"영하는 경험 # 다양한 기술( Java, Javascript, Kotlin... 플랫폼 개발 - 글로벌 Biz 서비스 플랫폼 개발 [자격요건 ] - Java를 이용한 개발 경력을 보유하신 분 - 프로그램 설계, 디버깅, 자료구조..."
https://kr.indeed.com/viewjob?jk=4fcc425197713e7c,"금융권 정보계 프로그램(고객정보,영업직원 실적정보등) 운영, 개발(대리급...",로이스에이치알 서울,,"경험, 고객 정보, 직원 실적, 영업활동 등 개발 경력자 로이스에이치알 JAVA, Oracle DB 외 경력 정규직 채용 모집부문 및 자격요건 담당업... 통신·모바일·게임>응용프로그래머> JAVA|인터넷·IT·통신·모바일·게임..."
https://kr.indeed.com/viewjob?jk=37427a52694015bd,Business Analyst,Luxoft 서울,,essential. • Working knowledge of SQL and Unix • Knowledge of Java or Perl would be an advantage • Strong analytical...
https://kr.indeed.com/viewjob?jk=20d40ee61adffeca,챗봇 플랫폼 개발자,카카오 4.2 성남 판교역,,"챗봇에 대한 관심과 열정이 남다르신(실) 분 새로운 기술과 서비스에 대한 두려움이 없으신 분 서버 개발 Java, Scala, Kotlin 등의 JVM 기반 언어 및 Python을 이용해서 실서비스 개발 및 운영해보신 분..."
https://kr.indeed.com/viewjob?jk=c53bc16505a446a5,2020년도 상반기 부문별 정기,위즈코리아 서울 강서구,,"개발 - 경력의 경우 Java 언어 또는 - C/C++ 개발에 능숙하신 분 * JAVA, C계열 모두 가능하신분 우대 - Java Spring 기반... 통신·모바일·게임>응용프로그래머> JAVA|인터넷·IT·통신·모바일·게임..."
https://kr.indeed.com/viewjob?jk=eeb027369cdab361,분석 플랫폼 웹 프론트 엔지니어,Nexon 성남 분당구,,"Javascript 등 웹어플리케이션 개발을 위한 front-end 개발 가능 - Node, Python, C#, Java 중 최소 1개 언어에 대한 경험이 있는 분 - SQLServer, Mysql과 같은 RDBMS..."
https://kr.indeed.com/viewjob?jk=f2cec8e85ed4e247,(관악고용센터 대행 사업장입니다.)java 경력 개발자 공개,두손소프트 서울 구로구,"연봉 25,000,000원 - 65,000,000원",WebToB Tomcat(*) Jboss Jeus Javascript(*) Java(*) HTML - Tag (*) JSP(*) CSS Jquery... 기간 중 유연 근무 인터넷·IT·통신·모바일·게임>응용프로그래머> JAVA
https://kr.indeed.com/viewjob?jk=ee5df99ada829d81,SI 프로젝트 개발자 (계약직 및 프리랜서),케이포시큐리티 서울 구로구,,수 있습니다. 인터넷·IT·통신·모바일·게임>웹프로그래머>PHP |인터넷·IT·통신·모바일·게임>웹프로그래머> JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머>백엔드|인터넷·IT·통신·모바일·게임>웹프로그래머>프론트엔드...
https://kr.indeed.com/viewjob?jk=19c64243dc570601,[개발]검색개발(서버/API) 담당자(정규직),위메프 2.3 대한민국,,자격사항] - Elastic Search/Solr/Lucene등 오픈소스 검색엔진 활용 개발 경험자 - Java/Spring 계열 개발 경험 4년 이상자(검색 개발 1년 이상) - MySQL 등 RDBMS 활용 가능자...
https://kr.indeed.com/viewjob?jk=a039894abbb86750,[TmaxA&C/기술] 기술지원 엔지니어 경력직,티맥스소프트 성남 분당구,,고객사 제품 유지보수 - 프로젝트 수행에 따른 기술 이슈대응 - Cloud Center 운영인력 자격요건 - Java/C 개발자 또는 Unix/Linux 엔지니어 경험자... DB 기술지원 및 사용 경험자 - IT 인프...
https://kr.indeed.com/viewjob?jk=be5b7f6e7ad2b56e,JAVA 개발자,위즈넷 안양 동안구,,"기능사 이상 보유자 - 경력: JAVA개발, 설계 경력4년 이상 * 개발환... 공하고자 합니다. 모집부문 및 자격요건 모집부문 담당업무 자격요건 인원 Java 프로그래머 [담당업무] 프로그램, 홈페이지 개발, 유지보수 [근무부서..."
https://kr.indeed.com/viewjob?jk=8c47e8f334705d2e,Algorithm Application Engineer,Garrett Advancing Motion 경기도,,"High level programming skills (Python, R, Matlab, C++ or Java) • Machine Learning Algorithms • Data mining (including data..."
https://kr.indeed.com/viewjob?jk=f74538fee2a1260c,네이버 CONOMI (일본맛집) App 개발자,네이버 대한민국,,iOS 서비스 개발 2 년 이상 - 다양한 라이브러리를 적용한 경험 - Swift / Kotlin / Java / C++ 언어를 사용한 서비스 개발 [우대사항] - Swift / Kotlin 개발 경험 2 년 이상...
https://kr.indeed.com/viewjob?jk=649ccf047c868778,"금융 데이터 분석 엔진, 로보어드바이저 개발자",에스비씨엔 서울 영등포구,,"개발, 분산 시스템, 머신러닝, 자연어처리. 패턴분석 - 다음 언어에서 최소 한 가지 이상 능숙자: Java, C++, Python, JavaScript 우대사항 - 석사이상 컴퓨터공학 (Computer Science..."
https://kr.indeed.com/viewjob?jk=7ea37f5767d165a1,서울시설공단 전문직무 경력,서울특별시 5.0 대한민국,,"자 ※ 마이플래폼(Miplatform), 엑스플래폼(Xplatform), 넥사 크로플랫폼(Nexacro), Java 중 1년 이상 반드시 포함 웹 개발 1명 웹퍼블리싱 및 웹기획 가능한 개발자로서 실무경력 3년..."
https://kr.indeed.com/viewjob?jk=1477fd9492503579,Java 개발자,Feelway 서울,,"JAVA 스프링 기반 백엔드 서버 개발 • JAVA, JSP를 이용한 프로그램 및 웹기반 시스템 개발 • 회사 주요 솔루션 기능개선 및 개발 자격요건 • Spring framework에 대한 이해도 우수자 • Java..."
https://kr.indeed.com/viewjob?jk=d99f1a5da57756dd,[정규직] SKI Battery 제조 R&D/PLM 시스템 구축 및 운영...,SK 씨앤씨 4.0 대한민국,,"로젝트 수행 역량 - 선임 경우 프로그램 개발 역량 필수 - 개발언어: C#.NET/ASP Core.NET , java (Web Base) - DB: Oracle, MS-SQL - Battery 시스템 구축 및 운영 경험자..."
https://kr.indeed.com/viewjob?jk=f7fd117ea6d45c36,카드사 멤버십 구축(JAVA/지로/중급),디와이즈 서울 중구,,주식회사 디와이즈 [카드사 멤버십구축 JAVA 개발자 모집] 모집부문 및 자격... JAVA [담당업무] · 웹 · 서버단 · 어드민 각 분야 채용 [자격요건] · 학력 : 무관 · 경력 : 중급 [개발환경] · Java...
https://kr.indeed.com/viewjob?jk=4e7f5df33acaee3b,특수선) 2020년 경력사원 공고,현대중공업 3.8 울산,,모집부문 직무 함정설계 (경력) 근무형태 정규직 희망업무 조선 CAD 융합기술 개발 자격요건 • C# 또는 JAVA 프로그램 경력 3년 이상 • AM(AVEVA MARINE) 프로그램 개발 우대 • 오라클 기반 개발 경험...
https://kr.indeed.com/viewjob?jk=411d5b73f55feaad,Senior Solution Architect - (VMware Tanz...,Dell 4.0 서울,,enterprise middleware and Java Spring-based mission critical applications Knowledge of Java frameworks and libraries (Spring...
https://kr.indeed.com/viewjob?jk=86aa031b700fb032,전산직(일반계약직) 공개채용 공고,대한결핵협회 서울 우면동,,"협회 내 정보화시스템 유지 보수 등 (자격요건) - 정보처리 기사(산업기사) 자격증 소지자 (선택사항) - JAVA, MS-SQL 가능자 - 전자정부프레임워크 관련 개발 경력과 해당 직무수행 경험자 - 회계 관련 개발..."
https://kr.indeed.com/viewjob?jk=2062e9158ca17abc,대한민국 대표 P2P 금융 서비스 빌리 웹 개발자 (경력),빌리 서울 논현동,,서비스 운영 - Villy 사이트 유지/보수 - 신규 프로젝트 개발 <필요 스펙> - AWS 유경험자 - Java SpringFramework 유경험자 - MySQL CURD 가능자 <우대조건> - 3년 이상 경력자...
https://kr.indeed.com/viewjob?jk=149907821f9bdeee,팟티서비스 모바일 앱(Android) 개발,아프리카TV 성남 분당구,,앱(Android)개발 및 유지보수 [자격요건] - Android 앱 개발 경력 3년 이상이신 분 - Java/Kotlin 중 한 가지 이상 가능하신 분 - 객체지향 설계 및 개발이 가능하신 분 - 형상관리(svn...
https://kr.indeed.com/viewjob?jk=d5f7fd2177da5f2f,웹&모바일 개발 경력자,산업자동화 PLC 및 자동감시제어 소프트웨어 개발사 대한민국,,"바일 개발 [자격요건] - 학사 학위 이상 - 유관 경력 3 ~ 6년 - Html, Javascript, JAVA, 웹서버 개발 경험자 - Android 또는 iPhone 어플리케이션 개발 경험자 - Data Base 구축..."
https://kr.indeed.com/viewjob?jk=e267ab6e9e34503d,"코딩, 프로그래밍 가능자 인력",엠케이 부산 남구,"연봉 26,000,000원 - 28,000,000원","지원자격 경력 신입·경력 학력 - 성별 무관 기타 담당업무 Visual C++ , JAVA ,MFC 가능자 또는 경험자 상세모집요강 접수기간/방법 시작일 2020.3.5 (목) 마감일 2020.3.13 (금) 지원방법..."
https://kr.indeed.com/viewjob?jk=9d9f57f16b4799e0,Android APP 개발자,휴앤텍 대전 유성구,"월급 3,000,000원","업무 : Android APP 개발 2. 경력조건 - 3년 이상 - Android SDK/NDK 응용 개발 - Java 및 c, c++ 언어 가능자 - 서버 ?클라이언트 간 데이터 전송을 위한 REST ful API 개발..."
https://kr.indeed.com/viewjob?jk=49335253c9d14ed4,Software Engineer,Nexon 성남 분당구,,"개발 지원자격 - 관련 직군 2년 이상 경력 - 웹어플리케이션 개발 경력 - Python, C#, Java 중 최소 1개 언어에 대한 경험이 있는 분 - SQLServer, Mysql과 같은 RDBMS 경험자 또는..."
https://kr.indeed.com/viewjob?jk=e718d1cc85065029,[해외취업] 일본 IT기업시스템엔지니어 프로그래머,raon 대한민국,"연봉 27,420,000원 - 76,800,000원",필수 일본어(중) : 중-생활회화 이상 주요업무내용 웹 시스템 개발 등 IT 관련 전반적인 프로그램 개발（ JAVA 엔지니어、프론트 개발 엔지니어、iOS 엔지니어、안드로이드 엔지니어 등） 네트워크 시스템 관련 구축 유지보수...
https://kr.indeed.com/viewjob?jk=f3fa22fb77634bca,"모바일 플랫폼 제작,관리 가능자",케이대학연합 광주 서구,"월급 1,800,000원","[직무내용] 모바일 플랫폼 제작,관리 가능자 java 활용 [근무시간 및 형태] 주 5일 근무 (오전) 10시 00분 ~ (오후) 6시 00분 주소정근로시간 : 35시간 [급여조건] - 월급 1800000원 이상 - 상여금..."
https://kr.indeed.com/viewjob?jk=e3ad69884cb3b2cb,[해외취업] SERAKU_WEB개발 엔지니어,글로벌터치코리아 대한민국,"연봉 42,600,000원 - 74,550,000원","시스템 개발 실무 경험 2년 이상 ・ Java, C#, Python, .NET, PHP, Ruby, Struts, JSP, JavaScript 실무 경력 2년 이상 우대 사항 ・ Java 및 DB를 이용한 Web 어플리케이션..."
https://kr.indeed.com/viewjob?jk=fca9829db0fc38d5,VR소프트웨어 개발기업 (주)민트팟,민트팟 성남 분당구,,"[응용 프로그래밍] - C, C++, JAVA, 임베디드 개발 유경험자 - .NET 프레임워크에 대한 기반 지식 보유자 - 네트워크 프로그래밍에 대한 경험자 - DB 설계 및 DBMS(MS-SQL, MySQL, ORACLE)에..."
https://kr.indeed.com/viewjob?jk=4cbab0deeb74508a,"FA 관련 공장 자동화, 시스템 소프트웨어 ( C++, C#, HTML...",이레테크 포항 북구,"연봉 22,000,000원 - 24,000,000원","직무/산업 직무별(직종) 응용프로그래머VisualC, VisualC++, VisualBasic, C, C++, MFC, PowerBuilder, Java, .NET, Tuxedo 산업별(업종) 컴퓨터.하드웨어.주변기기 컴퓨터"
https://kr.indeed.com/viewjob?jk=bb536ce63af9814e,KT_자바모바일 소사장님,자바모바일 경기도 김포,,"담당업무 KT매장 소사장 모집인원 2명 근무형태 추후협의 급여사항 협의 후 결정 자격요건 성별 무관 나이 무관 학력 무관 경력 1년 상세모집내용 * 전화 문의 시 ""모비잡 채용정보 보고 전화드렸습니다."" 라고 말씀해주세요..."
https://kr.indeed.com/viewjob?jk=81acb0a951cdde98,파이썬/자바스크립트 경력 정규직,디노플러스 서울 강남구,,수 있습니다. 인터넷·IT·통신·모바일·게임>웹프로그래머>JSP|인터넷·IT·통신·모바일·게임>웹프로그래머> JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머>벡엔드|인터넷·IT·통신·모바일·게임>웹프로그래머>프론트엔드...
https://kr.indeed.com/viewjob?jk=e9b3c569fb7e0ad2,[개발팀] Full Stack 개발자,심플렉스 서울 동작구,,Infrastructure as Code 구현 자격요건 - 경력무관 - 개발(WEB/Frontend/Backend/ JAVA/PHP/NODE/GO/ETC) - Linux 기반의 Open Source Software 개발 및...
https://kr.indeed.com/viewjob?jk=4bc853d24fa66e6b,함께할 웹프로그래머를 찾습니다.,성공닷컴 서울 관훈동,,"웹 프로그래머) 관련직종 JAVA 프로그래밍 언어 전문가 직무내용 [ 담당업무 ] - 프로그램 개발/운용/유지보수 - Java, Jsp, Ajax... 워드 [jsp ] [웹프로그램 ] [ java ] [app ] [앱 ] 우대..."
https://kr.indeed.com/viewjob?jk=4ed272a43b4f5ba5,(주)에이치씨엔씨 개발자 신입 및 경력인력,에이치씨엔씨 성남 분당구,"연봉 22,000,000원 - 50,000,000원","- JAVA,C#등의 개발언어 사용가능자 - 검퓨터공학 전공자 우대 인터넷·IT·통신·모바일·게임>응용 프로그래밍> JAVA"
https://kr.indeed.com/viewjob?jk=cb7b7c584ddd4959,"중견기업 웹개발자 경력 정규직 (차장,팀장)",마이더스에이치알 용인 기흥구,,"(주)마이더스에이치알 웹개발자, Java 외 경력 정규직 채용(매니저) 모집부문 및 자격요건 모집부문 담당업무 자격요건 인원 웹개발자 Java JSP SI [담당업무] 1. JAVA, JSP 시스템 운영 및 개발 경력 10년..."
https://kr.indeed.com/viewjob?jk=3b51b4e35a149067,플랫폼 개발-프론트엔드/백엔드 개발자,아이디어콘서트 제주 제주시,,"터마이징 가능자 -OpenCV 영상처리 라이브러리 유경험자 [우대조건] - java, jsp 경험자 -node.js 경험자 -Git 사용 가능자 -관련... 이브러리 유경험자 [우대조건] - java, jsp 경험자 -node.js..."
https://kr.indeed.com/viewjob?jk=52f597a457b3e61f,백엔드 개발자( 경력 2년이상) 분,시지온 서울 동교동,,Redis Git Java Spring Node.js 자격 조건 서비스에 따라서 다른 기술 스택으로 운영되고 있습니다. 따라서 하기 2가지 조건 중 1가지는 반드시 만족을 해야 합니다 Java/Spring 실무 경험...
https://kr.indeed.com/viewjob?jk=2a1d77bd91952093,(주)엘솔루 개발자,㈜엘솔루 서울,,"기회 [필수사항] ㆍ프로그래밍에 재능 및 열정이 있는 자 ㆍ Java, Python 중 하나 이상의 언어사용자 ㆍ자료구조 지식이 있는 자... 통신·모바일·게임>응용프로그래머> JAVA|인터넷·IT·통신·모바일·게임..."
https://kr.indeed.com/viewjob?jk=c151f59eaab0460a,삼인이엔에스㈜ S/W 개발자 (웹 개발자 / Mobile 개발자),삼인이엔에스 부산 해운대구,"연봉 32,000,000원 - 34,000,000원","이상 (사원~대리급) ? *해외여행에 결격사유가 없는 자 ? *C++, JAVA, JSP Bootstrap, jquery, css JAVASCRIPT... 앱 개발 가능한 자 *C, C++, JAVA, QT, MySQL [우대사항..."
https://kr.indeed.com/viewjob?jk=5e485645c4fa13e9,"응용소프트웨어 신입, 경력자",쿠노소프트 서울 성북구,,울거주자 인터넷·IT·통신·모바일·게임>응용프로그래머>C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머> JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머>C#|인터넷·IT·통신·모바일·게임>응용프로그래머>Linux...
https://kr.indeed.com/viewjob?jk=2a19d17acd7e5194,"JAVA, C# 경력 정규직, 계약직, 프리랜서 (병원업무 경력자우대)...",연우정보기술 서울,,"3.31이후연장 병원 개발업무 JAVA Angular,Vue,React등사... 간호,진료지원,일반관리 개발업무 JAVA 병원업무 경험자 무관 8명 병원 신대방동 즉시~1년(SM) 원무보험 JAVA 무관 파트별 각1명,3명 대병원..."
https://kr.indeed.com/viewjob?jk=4bc255d6bba208a9,"C#, Tcp/ip, Serial 개발자 (지방출장 가능한분)",제이씨메디컴 서울,,"750점(급) 정보처리기사 컴퓨터프로그래머1급(C) 컴퓨터프로그래머1급( JAVA) 수학/통계학 컴퓨터/시스템공학 임상병리학 국가유공자 보훈대상자 장애... 능자 [웹프로그래밍] - jsp, java, ASP / PHP 개발 능숙자..."
https://kr.indeed.com/viewjob?jk=dde5b167a1aa4b64,"HTML·DHTML, PHP 외 경력 정규직",이룸평생교육원 서울 동작구,,HTML·DHTML|인터넷·IT·통신·모바일·게임>웹프로그래밍>PHP |인터넷·IT·통신·모바일·게임>웹프로그래밍> JAVA|인터넷·IT·통신·모바일·게임>웹프로그래밍>.NET|인터넷·IT·통신·모바일·게임>웹프로그래밍>XML
https://kr.indeed.com/viewjob?jk=35dfa2a4640be329,도전욕구가 충만충만한 개발자,엠카탈로그 서울 강남구,,"나가게 됩니다. [개발환경] - 현재 회사의 주요 언어는 PHP와 Java 기반이며, 메인프로젝트인 메이크뷰는 PHP로 운영중입니다. - 개발뿐만... 기술스택은 아래와 같습니다.] AWS, Java, Spring, PHP..."
https://kr.indeed.com/viewjob?jk=2b57d143bf97ff72,Senior Software Engineer (WMS Inbound),Coupang 3.1 서울,,"Java 프로그래밍 경력 8년 이상이신 분 * 대용량 System Architecture 설계 및 개발 경험이 있으신 분 * 웹 어플리케이션 개발, 운영 경험자로 실무 8년차 이상 또는 그에 준하는 역량 보유자 * Java..."
https://kr.indeed.com/viewjob?jk=37da5b148b2d3ef4,Senior Data Scientist - AWS Professional...,Amazon Web Services Korea LLC 서울,,analysis · Good skills with programming languages... Java or C/C++ · Ability to develop experimental and analytic plans...
